transaction_id,items
2140,item_L03|item_H03|cheese|item_I03|item_M05|item_E03|beef|item_O04|item_Q05
2141,item_G04|item_J05|item_P02|item_I01|item_C01
2142,item_E02|item_J03|item_S01|item_I01|item_K02|item_Q04|item_L05|item_E04|item_B03
2143,item_J04|item_P02|item_I01|item_B04|item_G02|item_H05|item_K05|chips|item_G04
2144,item_R01|item_R04|item_T01|item_E05
2145,item_O02|item_B03|item_A02
2146,item_P04|item_A05|juice|item_P02|item_P03|item_B03|item_M05
2147,item_R04|item_H05|item_Q04|item_T01
2148,cheese|item_N03|item_D03|item_H05|item_G05|item_D02|item_O04
2149,milk|item_A01|item_L05|item_H04
2150,item_B01|item_T04|item_N03|yogurt|item_O05|item_K01
2151,item_G03|item_T03|item_A04|item_I02|item_A05|item_K04|tomato|item_M04
2152,item_C01|item_F03|item_E01|salt|orange|item_R01|eggs
2153,bread|item_F01|item_L01
2154,item_K03|item_H01|item_M04
2155,item_A03|item_G03|item_D01|item_S05|onion|apple|item_O03|item_B01|item_E02|tea
2156,item_B01|item_A01|item_E04|eggs
2157,orange|item_L01|item_J01|item_L02|item_T05|item_H01|item_B01
2158,item_I05|item_O02|item_B03|coffee|item_Q03|pasta|bread|item_Q05
2159,item_L04|item_I01|item_J05|item_S03|item_H01|item_R02|item_P01|chicken|butter|item_E01
2160,milk|salt|item_K04|item_J01|item_I05|item_M02
2161,item_I04|item_O05|chips|item_H03|item_T01|item_B05|item_L03|item_N05
2162,item_G01|item_H02|beef|item_I02|item_E05|sugar|coffee|item_O04
2163,item_N04|item_L02|item_Q02|item_F04|item_A05|beef|item_P05|fish|item_I03
2164,item_L04|item_I03|item_R04|item_I05|item_E02|item_C02|item_G01|item_F04
2165,item_P03|item_H02|item_B02|item_T05|garlic|tomato|salt|item_A02|chips|item_R02
2166,item_P01|eggs|sugar|item_H03|item_M05|item_C05|item_Q03|item_A04|item_D03|item_K04
2167,item_H04|item_N02|orange|item_I02|item_J04|item_P01|item_T05|yogurt|item_S01
2168,item_P05|item_F03|item_L03|item_P03|item_A02|item_O05|item_E01|tea|fish|sugar
2169,item_B01|tomato|item_F02|item_B03
2170,item_I01|juice|item_H02|item_C05|fish
2171,item_E04|item_K03|item_G04|item_E02|item_K04|item_N05|item_I02|item_J02|pasta
2172,item_H04|item_K02|item_E05|item_S05|item_N04|item_J05
2173,item_H04|item_P03|item_O03
2174,item_I05|item_P04|garlic|chips|item_N01|item_A05|item_L05|item_J03
2175,milk|item_O04|item_J03|item_N01|chips|item_T03|item_H01|item_I03|item_R02
2176,item_O05|item_J02|item_S05|item_B02|item_S01|item_N04
2177,item_J02|item_H04|item_B05|item_A03|item_P04
2178,beef|item_Q02|item_J02
2179,item_D01|item_F01|cheese|item_E01|chicken|item_O05|item_T02|item_P02
2180,item_D04|item_I04|item_D05|item_A05|item_E05|item_D02
2181,item_K04|item_B05|item_P04|item_Q05|apple
2182,item_F03|item_R04|item_N05
2183,item_T02|item_L03|item_P02|apple|oil|item_R03
2184,item_H03|item_O03|item_N03|item_N04|item_I01|chips|bread|item_F04|item_J05|item_M01
2185,item_L01|bread|item_T01|item_M05|item_M04|item_H01|item_I02|item_K03|item_N03|item_I04
2186,item_O01|item_R02|item_G01|item_L04|item_L01
2187,item_T05|chips|coffee|item_O05|item_C03|item_L03|item_K03
2188,item_I04|item_N02|item_R03|item_S03|item_D01|item_I05|chips
2189,item_J05|item_K02|item_P05|item_K05|item_G02|oil
2190,item_O04|item_L04|chips|item_Q02|item_O02|item_A04|item_L05
2191,item_K03|item_K05|item_E04|item_F05|item_L05
2192,item_I03|item_C05|item_Q03|item_T01|item_P05|item_H01|item_S01|chips
2193,milk|orange|item_J03|eggs|tea|item_K05|item_M01|item_J04|item_O02|item_B04
2194,item_S05|banana|garlic|item_N02|item_E03|item_H01|item_B03|item_N04|item_M03|item_S01
2195,item_S05|item_R05|rice|item_I03|banana|cheese|coffee|item_T04|item_R01|item_L02
2196,item_O03|item_O04|item_F02|item_C02|item_P03
2197,item_S02|item_M01|banana|milk|item_G03|item_B04|item_K04|salt|item_T04|item_S04
2198,item_T05|item_P01|item_Q05|item_K03|item_J05|item_A05|item_K04|milk
2199,item_L04|item_N05|item_N04|item_P03|item_B05|item_G04
2200,item_G01|item_I04|item_J01
2201,item_K01|item_D01|item_H02|item_S01|item_B04|item_C01|item_E05|butter|item_K04|item_C03
2202,item_H01|item_T05|item_H04|fish|oil|pasta
2203,item_Q04|item_P01|tomato|item_S04|rice|juice|item_M01|item_Q05|item_K04
2204,item_A03|item_O01|item_J03|item_O02|item_G01|item_L04|butter|item_S05|milk
2205,sugar|item_O01|item_H04|item_L02|item_K01
2206,item_R01|item_J03|onion|pasta
2207,item_R02|item_Q02|item_S04|item_K01|item_K03|chips|yogurt|tomato|item_I03
2208,item_P03|item_L02|item_E04|item_A05
2209,bread|item_T03|item_S05|item_O02
2210,item_K01|item_O04|apple|item_O03
2211,orange|juice|item_M04|item_S03|item_J05|cheese|item_A05|rice
2212,item_I02|item_B04|item_Q04|item_G04|onion|item_J04|item_A01
2213,item_K04|item_A02|item_R03|item_G01|item_A03|item_C02|item_R04|item_L01|cheese|item_F02
2214,juice|banana|item_G04
2215,item_B04|item_C05|item_P02|item_G01|bread
2216,item_O03|yogurt|tea
2217,item_G01|item_L05|item_T01|item_A04
2218,item_Q02|item_J04|item_F02|item_D03|item_H02|item_B05|item_F03
2219,chips|tomato|item_M02|item_J03|item_K03|item_T05|item_N01
2220,item_J01|item_I05|item_I04|item_A05|beef|coffee|item_J04|item_D03
2221,item_O05|item_K03|pasta|item_K05|item_Q03
2222,item_N05|item_J01|item_S02|item_E02|item_O04|item_N04|item_Q01
2223,item_O03|item_N01|item_Q02|chips|item_N03|item_F02|item_T05
2224,item_G05|item_H03|item_I03|item_B04|item_P04|item_F04|item_F02|item_L05|item_S05
2225,item_I04|item_T05|item_T03|item_R02|apple|item_T01|pasta|chicken|item_K01
2226,item_S03|item_L01|item_P03
2227,bread|item_C04|item_J01|item_S04|item_S03|item_B05
2228,item_O02|item_C02|juice|item_P02|item_A03|item_R01
2229,item_Q03|item_T03|item_I04|item_L03|item_O03|butter|item_I01|item_T02
2230,item_R05|eggs|item_Q01|item_S05|item_G03|beef|item_D03
2231,item_J05|item_N03|orange|item_H02|item_R04|item_P03
2232,item_Q04|item_G02|item_T01|item_C02|item_M02|item_S01
2233,item_T05|item_T02|item_E03|item_P05|item_E04|item_T04|item_D04|item_J03
2234,item_C02|item_B05|item_K04|item_D01|item_E03|item_R02|item_A04
2235,item_N05|item_E04|item_G02|sugar
2236,item_D01|item_F03|item_F04|fish|item_C03
2237,item_L02|item_I01|item_F02|item_M01|item_B02|item_N02|item_K05
2238,item_S02|item_G05|item_L01|orange|item_R05|item_N04
2239,item_A05|item_H04|item_T04|item_M01|item_M04|item_K03|item_E02
2240,pasta|item_Q04|item_F02|item_C03
2241,item_Q05|item_O02|item_D04
2242,item_B02|item_B03|item_F01|item_B01|item_T03
2243,item_F02|item_H05|item_N01|item_G03|item_A02|item_I05|item_M03|milk|item_O04|item_I03
2244,item_Q03|tea|yogurt|item_J02|item_C01|item_M05|item_K05|item_N03|item_E04
2245,item_T04|pasta|item_R02|item_C02
2246,item_K04|rice|eggs|item_P01|item_A01|item_T05|item_Q01|cheese|item_B03
2247,item_B05|item_R05|item_T05|item_E05|item_C01|item_M01|item_J04|item_F03
2248,item_C02|item_Q02|item_H04|item_B03|chicken|item_P03|bread|yogurt|salt
2249,item_M04|item_K03|item_J02|item_E04|item_F02|yogurt|item_R03|item_H04
2250,coffee|item_N02|item_E05|item_G04|item_L02
2251,sugar|item_O03|item_N05|item_K01|item_F05|item_T05|salt|item_N03
2252,item_S04|item_O03|tea|item_N01|chicken|item_G04|item_T03|item_L04|item_T04|item_M01
2253,item_K05|item_P03|item_R02|item_K02|item_I02|item_B03|garlic|item_J01|item_K01|onion
2254,chicken|item_R04|item_H02|item_D03|item_O01|item_K03|item_Q02|item_N05|item_A05
2255,item_F04|chips|item_Q05
2256,milk|item_F03|item_O02
2257,garlic|item_F04|item_E03|item_I01|orange|item_M05|fish
2258,item_K05|item_E04|item_S03|item_F03|item_L03|item_F02|item_R01|chicken
2259,item_A01|apple|item_I04|item_O04|yogurt|item_L02|item_T04|item_A03
2260,item_P01|coffee|item_J05|item_C04|item_B04|item_H04|sugar|banana|item_L05
2261,item_I04|item_C04|item_S03|item_G03
2262,item_N04|item_B02|item_B05
2263,item_N03|item_S02|tomato|garlic|item_M04|item_R02|beef|item_G04
2264,item_C05|onion|item_M04|item_L03|item_C03|item_N05
2265,item_H02|item_L01|item_N02|item_E05|item_Q05|item_H04
2266,item_J02|item_H05|item_H01|item_N02|item_D01|item_K04|item_R05|item_L04|item_C02|item_D05
2267,item_D02|oil|pasta|item_T02|item_E02
2268,yogurt|chicken|item_C05|item_Q05|tomato|item_P04|item_N04
2269,item_I03|item_L03|item_I05|item_M03|item_R05|item_S05|item_H05|item_J03|item_T02|item_F03
2270,item_P03|item_Q02|item_E03|item_P04
2271,item_F04|item_I04|item_T01|item_C02|item_L05|item_M02|item_O02|item_J01|item_L02
2272,item_B01|item_H01|item_F02|banana|item_E05|item_T04|item_J04
2273,item_P04|item_P05|orange|item_E04|item_F01|sugar|item_F02|item_M02|item_I01
2274,item_R01|item_C03|item_K05
2275,item_S03|item_I03|sugar|item_D03|beef|item_P01
2276,fish|item_Q05|item_L03|cheese|yogurt|item_M02|item_K04|salt|item_N05|garlic
2277,item_O04|item_I01|orange|item_M02|item_F05|item_D02|item_H05
2278,item_O05|item_D04|item_A03|item_G02|item_T04|item_N02|item_R04|butter
2279,item_M03|item_S01|item_F01|item_O05|item_P04|item_T05|item_S03|item_K03
2280,item_J03|item_G01|item_H04|item_L03|item_S03|sugar|item_F04|item_N04|item_O05
2281,item_C04|item_I05|rice
2282,item_M03|item_L02|item_B02|eggs|cheese|item_G02|item_L04|coffee|item_G05
2283,item_H05|item_T05|item_O01|item_Q01
2284,oil|item_D02|item_Q05|item_S03|item_O04|item_R03|item_D01|item_C01|sugar|item_F02
2285,item_C01|item_O01|chicken|item_N02|item_O05
2286,item_I05|item_Q04|item_D04|item_K02|item_I04|item_B04|item_F04
2287,item_H01|item_F03|item_L02|item_G01
2288,item_I04|item_I02|item_G02
2289,item_C02|eggs|item_G04|item_C01
2290,item_C02|item_B04|item_K05
2291,item_B05|rice|item_I05
2292,item_B04|item_M05|item_G05|chicken|item_H01|item_L04|bread|item_M01|item_O02
2293,item_T01|item_B02|item_R05|item_C05|onion|item_Q03
2294,item_C04|item_K04|item_D01|item_O01
2295,item_S05|chicken|item_S01|item_P04|item_D04|item_R04|item_N05|item_J01
2296,item_L04|item_S03|item_Q04|item_F03|item_T03|item_Q02|item_H02|eggs|item_L01|item_S02
2297,item_K04|item_P03|item_Q03|item_G05|item_G02|item_H02|item_M01|item_L03|item_M04
2298,banana|item_F03|item_L03
2299,item_Q02|item_O03|item_I01|item_F03|item_F05|item_C05|item_M04|item_C01|item_B01
2300,garlic|eggs|juice|chicken
2301,chicken|item_R03|eggs|coffee|item_C03|fish
2302,item_B02|item_G05|item_I05|item_L05|bread|item_R01
2303,juice|item_Q02|butter
2304,item_E03|item_J02|item_T02|item_F05|item_M04|item_G04|item_T05|item_S03|item_K05
2305,item_A03|item_E01|item_Q01|item_D02|item_F03|item_E04|item_A01|item_S05
2306,garlic|item_T05|item_L05|butter|item_J02
2307,item_J05|item_S02|item_D04|item_T04|tea|item_R04|item_C03|item_G03|item_T02|item_M05
2308,item_T02|item_P04|item_L01|pasta|item_L03|item_Q04|juice
2309,juice|item_A01|item_G02|item_A04|item_O03|item_C01|item_T04
2310,item_N03|item_D02|item_S03|sugar|butter|item_P05
2311,item_F04|item_O02|item_F01|cheese|item_D01
2312,item_N01|item_Q01|item_T02|milk|item_B05|tomato|item_H03
2313,item_H02|item_G05|item_N04|butter
2314,item_C03|item_H03|bread|item_F05|sugar
2315,item_G05|salt|item_G03|beef
2316,item_J04|butter|item_P02|item_R01|item_J02|item_C01|item_S01|item_I05|item_P04|chips
2317,item_Q05|item_C01|item_E04|item_K02
2318,item_M02|chips|item_Q01|item_O03|item_F01|item_N03|salt|item_A03|item_M01
2319,fish|item_D02|item_N02|item_P05|item_I02|item_T02|item_O04|yogurt|item_R02|item_J03
2320,item_I04|item_F05|item_K03
2321,item_I02|item_N05|item_T01|item_E05|bread|oil|item_T05|item_H01|item_H04
2322,item_K03|item_P05|item_M03|item_B01|item_Q02|item_H03|item_M05|item_I03|item_B02
2323,item_K03|item_S05|item_R03|item_B02
2324,item_Q04|item_T03|item_G05|item_G03|item_J02|item_D01|banana
2325,milk|pasta|item_I05|item_D05|item_G02|item_D03|item_E04
2326,banana|tomato|item_M03|item_L02|item_N05|item_E01|chips|item_G04|item_S01|item_O01
2327,item_B05|item_Q01|item_F01|item_S04|item_D03|item_K02|item_S03|item_T05|fish
2328,item_M03|item_K05|onion|item_T05|item_F03|item_O03|item_D01
2329,item_A05|item_P01|item_N01|item_M03|item_K03
2330,item_C02|item_A03|item_D05|item_F05|item_F03|item_M03|item_B04
2331,rice|item_J04|item_E02|item_S02|item_F03|item_M05|item_T03|item_B03
2332,garlic|sugar|item_R01
2333,item_K02|rice|item_P04|item_J02|item_R02|item_M05|item_M02
2334,item_E03|item_D04|butter|juice|item_S05|item_Q01|item_H02|item_M04|item_E01|item_N03
2335,item_P03|item_R01|item_K02|sugar|item_R02|onion|item_L01|item_D04|fish
2336,item_S03|item_Q01|item_H02|item_K03|item_E03|item_A04|orange|item_M05|item_R04
2337,onion|item_F01|fish
2338,onion|item_J02|item_H04|item_B05|item_F04|item_P02|fish
2339,item_F01|item_L03|item_R05
2340,item_D03|cheese|item_I03|chips|oil|item_F03|item_R05|item_J05|item_K04
2341,orange|item_N03|item_P03|onion|item_L03|pasta|banana|item_D02|item_O04
2342,item_O02|item_J04|item_Q03|item_R02|item_L03|rice|tomato
2343,item_H02|item_O04|item_N04|item_E04|banana|yogurt|item_H04|item_L04|item_C03
2344,item_E05|item_P02|item_R02
2345,item_P03|item_S03|item_K01|item_J01
2346,item_E03|item_R03|item_S05|item_T01|item_C03
2347,item_B05|item_O03|item_P04|item_O01|item_K05|item_J05
2348,yogurt|item_L03|item_B01|item_G05|item_I03
2349,item_R03|item_P05|item_I02
2350,chips|item_E05|bread
2351,milk|item_E03|item_S03
2352,item_K01|item_N03|sugar|yogurt|tea|item_J02|item_Q05|item_B02|oil
2353,item_G01|item_J02|item_N03
2354,item_I03|item_E03|item_G05|item_P01
2355,juice|item_J04|sugar|item_M02|item_B04|item_N05|item_R03|garlic|item_E03
2356,item_J02|item_Q05|item_K01|item_T04|tomato|juice|item_H05|item_I02|salt
2357,item_I03|chips|item_M05
2358,item_R02|beef|item_E03|item_G04|item_T05|item_K05
2359,item_P05|item_G04|tomato|chips|item_C04|fish
2360,item_F05|item_B01|coffee|item_P03|chicken|item_R02|item_I02
2361,item_H05|item_G05|item_J02|tea|fish|juice
2362,garlic|item_G02|item_K05|item_Q05|item_N01|item_F01|item_L01|item_A04
2363,onion|item_G01|item_A02|item_F03|cheese|item_G03|rice|item_J02|tea|item_K01
2364,item_B01|item_D02|item_J01|item_P05|item_N02
2365,item_F05|coffee|item_E03|item_K02|item_Q04|item_I01
2366,pasta|item_B03|item_Q02
2367,item_A01|item_L03|item_O03|item_C01|item_B01
2368,item_R05|item_K02|item_F05|item_Q03
2369,item_R04|chicken|item_H04|item_E03
2370,item_C03|item_K01|tea|milk|item_I03|item_S05|item_O04
2371,rice|item_O01|item_Q05|item_A05
2372,item_M02|item_I02|item_S01|item_R05
2373,item_A03|item_H04|juice|item_J03|item_B04|item_L03|item_I04|item_T02
2374,item_E01|item_A03|item_N03|fish|item_T04|item_C05
2375,chips|item_R02|item_K02|milk
2376,item_L01|item_A05|item_I02|item_Q02
2377,oil|item_S05|orange|item_J03|item_D02|item_K02
2378,item_H03|item_O05|item_E02|item_I05|item_D03|item_T04|item_T03|item_D01|cheese
2379,item_B02|item_G05|item_B01
2380,item_E04|juice|item_N02|item_O04|tea|item_C04|coffee|item_Q03|item_O05
2381,item_N05|beef|item_K02|item_A02
2382,coffee|garlic|item_O05|item_A04|chicken|fish|item_F04|item_O04
2383,salt|pasta|item_E04
2384,item_R05|item_Q04|item_O01|coffee|item_P02|item_S05|item_J05
2385,item_K03|item_M01|bread|item_E04
2386,item_S05|item_S02|oil|chicken|item_D02|item_M01|juice|item_P05|item_T03|item_B04
2387,item_R04|item_C04|item_O04
2388,item_Q05|item_G04|item_I03|item_T05|item_T02|item_M05|item_E02|item_L03|chips|orange
2389,item_L05|item_T01|item_K05|fish|milk|item_C03
2390,item_E01|item_K01|item_T05|garlic|item_H01|item_D05|item_B02
2391,item_S02|milk|item_J05|item_F01|item_C01|tea
2392,pasta|item_H01|apple|item_B05|item_F05|beef|item_E01|fish|item_E04
2393,item_H01|item_F04|sugar|item_J03|item_I05|item_G01|item_A01
2394,item_L05|item_O01|item_D01|item_C05|item_R05
2395,item_A05|chips|item_Q05|item_C02|item_S03|item_T01|item_J01|item_O05
2396,item_B04|item_S04|item_J02|milk|item_J01|item_L01
2397,item_T01|item_A02|item_D01|item_Q05
2398,item_P02|item_R05|onion|item_F01|item_M02|item_D04|item_O01|item_F04|item_R03|item_J01
2399,item_I04|item_N02|item_F04|sugar|bread
2400,item_I04|onion|item_F03|item_B03|item_B05|item_P02
2401,item_H04|item_K03|item_N03|item_C02
2402,item_G02|beef|item_B04|item_C04|item_K04|item_I02
2403,item_R01|item_F01|item_N03|item_P05|item_B02
2404,item_K04|item_E02|item_O04|chips
2405,item_H05|item_F04|item_C03|onion|item_A05|tomato|item_N05|item_N04
2406,item_E04|item_Q04|item_N01|item_J03|item_E03|item_N04|item_G02|item_H02|item_I03|item_Q01
2407,item_T05|item_D04|item_O04|item_H03
2408,item_B05|item_H04|apple|item_F05|pasta|chicken|item_O01|yogurt
2409,salt|item_F03|rice
2410,eggs|item_M04|item_P02|item_O01|item_L03|tomato
2411,item_L01|item_A01|item_B04|item_O04
2412,item_N05|item_P02|item_T05
2413,item_M03|item_R02|item_K01|item_P01|item_C05|butter|item_O03|item_R01|tomato|item_L04
2414,item_M01|item_L03|item_R03|tomato|item_H02|item_F01|item_A01
2415,item_G01|item_F03|tomato
2416,juice|item_C05|item_S03|item_P04
2417,item_G02|item_C04|item_F05|item_R03|item_H03|item_L05
2418,item_R03|item_Q03|item_F02|item_F03
2419,item_E05|item_E02|item_T03|item_F04|item_J02|item_A01|item_R02
2420,item_F01|item_O02|item_J05
2421,fish|orange|pasta|item_D01|item_F04|tomato|item_M04|item_Q05
2422,item_M01|pasta|item_L02|oil|item_T02|item_K05|item_D02|item_H01
2423,item_H03|chicken|item_D02|item_B03|tomato|item_O03
2424,item_K03|apple|item_F03|item_G01|item_T02|item_D02|item_P02|chips|chicken
2425,item_K02|item_A05|tea|item_D04|item_L04|item_T01|item_G05|item_Q03|item_N02|item_D02
2426,chips|item_A04|item_C03|item_E02|item_D03|item_J03|pasta|sugar|item_P02
2427,sugar|item_C05|item_P02|item_G04|item_P03|cheese|item_I02|item_O04|garlic
2428,onion|item_C05|item_F01|item_H05|item_R01|item_C03|item_S05
2429,item_L04|sugar|item_Q04
2430,item_S05|item_I05|item_M03|butter
2431,item_J03|item_O02|item_L03|item_I02|item_N05
2432,item_E04|item_B05|item_C04|item_E01|item_S03|item_C05|item_P02|item_F01|item_T05|item_K04
2433,tea|chicken|item_J02|item_T03|onion|item_T04|item_J01|item_R01|item_P05
2434,tomato|cheese|item_E01|item_A04|item_O01|item_H01|item_C04
2435,item_O03|juice|item_D05|item_N02|coffee|item_J05|garlic|item_K02|item_P05|item_Q02
2436,item_R04|item_F04|item_N03|item_E05|item_K04|item_P02|item_Q03|item_G01|item_D02|item_B03
2437,item_A03|item_B03|item_R01|item_D02|item_T02|item_H03|item_E05|item_P04|salt|item_B04
2438,item_L04|item_R05|item_E02|item_M03|item_I04|item_M05|item_G01|item_H01|item_C02|item_D05
2439,salt|item_O01|tomato|item_A01|chicken|item_Q01|item_G05|item_M03|item_K01|milk
2440,item_C03|milk|yogurt|item_N02|item_Q04
2441,item_R03|item_C05|item_I04
2442,item_J03|item_E04|item_I02|item_R02|item_P01|item_B05|item_B02
2443,item_T02|beef|oil|sugar|item_D02
2444,item_F04|item_N04|beef|item_H01|item_O02
2445,item_Q05|chips|milk|item_I05|butter|item_D01|item_G02|item_P01|tea|item_N04
2446,item_Q02|item_C04|item_D05|item_H01|item_C05|item_G03
2447,item_L01|item_F03|item_F02|item_A05|item_J02|item_A02|item_E04
2448,item_F05|item_I04|item_S05|item_K02|item_L03|item_S03|cheese|item_A01|item_G01
2449,item_H05|tomato|item_L01
2450,item_I04|beef|item_H02|rice|garlic|item_C05|item_P02|salt|item_G02
2451,item_L01|cheese|item_M05|item_I04|item_L05|item_F01|item_D04
2452,item_I02|item_D03|item_I04|item_K02|item_K04|fish
2453,item_I03|item_G04|item_Q02|item_E02|item_C04|item_R05|item_N02|item_E05
2454,item_E02|item_B04|item_J04|item_C01
2455,juice|item_T04|item_R02|item_D01|item_P02|item_D03|item_M02|item_N04
2456,item_G03|fish|item_A01|item_Q02|item_S02|item_P02|item_I05
2457,item_E04|item_S03|item_A03|item_D02|juice
2458,item_E03|item_C01|item_B03|item_O03|item_G03|item_G02|item_E04|item_Q03
2459,item_I03|item_J01|item_D02
2460,item_A05|item_L04|onion|item_H04|item_B02|item_S02|item_N01
2461,chicken|item_Q01|sugar|item_O01|item_C01|item_C03|item_E01
2462,item_R02|item_H04|item_E01|garlic
2463,item_S01|item_B02|item_G05|item_P02|item_M02
2464,item_C04|item_O05|item_H04
2465,item_F05|item_D03|item_B02|item_M03|sugar|item_A05|item_M05
2466,onion|item_E02|item_K01|item_C05
2467,item_J04|item_I03|item_L04|chips|item_N02|item_D01|item_D04
2468,item_Q04|item_T01|sugar|apple|item_N03|item_E01
2469,item_I03|item_K01|onion|item_N03|item_T02
2470,item_E01|garlic|item_A01|item_N01
2471,tomato|item_D02|onion|item_O02|item_M03|item_A02
2472,fish|item_E03|item_M03|item_K05|item_H02|item_C04|salt|item_Q02
2473,item_O03|item_Q05|item_R05|item_B03|item_T01
2474,item_I03|item_P03|item_O01|item_R01|item_F04|item_Q05|item_M04|item_A01|item_B04|item_S04
2475,item_O02|chips|item_A03
2476,item_K05|item_C03|item_H03|item_N04|item_Q04|item_N02
2477,item_O03|item_B02|item_T02|item_Q03|item_P02|item_L02|milk|item_M01
2478,juice|oil|item_Q01|item_E01|item_T01
2479,item_P03|item_H04|item_T02|item_K03|item_O04|item_M01|item_K05|apple
2480,item_H03|item_S02|item_E01
